Cluster 2.5,Depth,ID,Session,Orientation Index,Orientation Cicular Variance,Direction Index,Direction Cicular Variance,Orientation tuning fit_R2,Orientation tuning BandWidth,SimpleComplexIndex,Vis Responsive,umap_x,umap_y,cluster 1.0,depth_scaled
4,-995.6239025,4,1,0.091414575,0.976031632,0.149806944,0.955775154,0.49922854,8.759252204,0.118894705,0,-0.811353564,5.497846127,6,-940.5188879
4,-970,6,1,0.911914996,0.301623768,0.597625896,0.462496617,0.95612028,17.24159857,0.961018823,1,-2.63224864,5.22863102,6,-913.2758224
4,-697.800332,36,1,0.677103193,0.569587526,0.086585691,0.928992724,0.935715995,14.63096708,0.356918175,1,-1.987685084,4.899096489,6,-623.8759782
4,-650,39,1,0.430064141,0.768070789,0.219651632,0.853105617,0.898539942,19.85009973,0.769309636,0,-3.312164068,6.866403103,6,-573.0551645
4,-650,40,1,0.227423664,0.963930637,0.414844192,0.949408825,0.684418819,6.356114689,0.074613213,0,-3.590979815,7.299543858,6,-573.0551645
4,-643.0761488,41,1,0.211743118,0.852243245,0.845811791,0.865032208,0.524522132,6.768332747,0.355781282,0,-3.364660263,6.859188557,6,-565.6937982
2,-552.1395654,46,1,0.386119758,0.818944337,0.213999718,0.928687782,0.90055223,16.39488967,0.539645371,1,10.91404438,1.621103525,3,-488
4,-490,52,1,0.85796824,0.295171068,0.987582329,0.170903869,0.995718384,16.5602787,0.188757321,1,-1.728502512,5.12970829,6,-429.2841679
4,-490,53,1,0.244721627,0.859617433,0.149006431,0.949468943,0.938080485,20.40794313,1.5050596,1,-0.157823682,5.980093479,6,-429.2841679
2,-412.0377544,55,1,0.753641351,0.496135358,0.13211908,0.881822578,0.986234651,20.89338738,0.298644503,1,11.54998589,1.524512768,3,-355.6174453
1,-368.5399483,56,1,1,0.175000801,0.485091403,0.64161559,0.998496345,11.98752424,0.896232502,1,7.911355972,7.685122967,2,-314.5162585
2,-348.1810948,57,1,0.959932193,0.394109173,0.465947048,0.722160405,0.8998833,20.24018964,0.820961847,1,10.25547409,2.855649233,3,-295.2791265
0,-355.8449646,59,1,0.748344924,0.5078111,0.083893269,0.943662772,0.98682009,20.20900416,0.342473256,1,1.260478854,12.18008614,0,-302.5207364
0,-298.0917397,61,1,0.624920948,0.643525818,0.98584897,0.264284977,0.833605148,90,0.155118664,1,-2.223962784,10.31581497,7,-247.9495685
2,-287.0262005,62,1,0.995030468,0.101645758,0.26141972,0.795470536,0.997870842,9.424945534,0.863757618,1,10.66012573,2.782959938,3,-237.4937125
0,-254.5262578,64,1,0.579051074,0.682408928,0.934641849,0.306290681,0.859023576,12.7301361,0.383246556,1,0.396307021,8.722331047,1,-206.7844346
0,-36.04602801,70,1,0.941434864,0.302008397,0.067786189,0.944577913,0.978653344,21.39145465,0.203087106,1,-0.639394403,9.312501907,1,-0.341914217
1,70.88994336,74,1,0.983447952,0.348847803,0.176068167,0.914143588,0.976842971,16.00146983,0.391061732,1,5.481918335,7.90364027,8,72.566035
1,146.0639174,80,1,0.848455611,0.464812045,0.055647848,0.987969536,0.989751463,27.6954597,0.186230522,1,9.171064377,5.660217285,2,151.7732632
4,122.2086816,81,1,0.209715401,0.908965433,0.116442308,0.879744866,0.7012487,11.79655111,1.167518615,1,-2.161774397,4.939693928,6,126.6381399
1,148.7619546,83,1,0.810596121,0.47396836,0.020082758,0.993559808,0.98513438,22.60727481,0.343530506,1,9.222724915,6.160177231,2,154.6160562
3,183.5244235,84,1,0.767169028,0.497155092,0.071252175,0.980385975,0.991491437,23.81573792,0.170725201,1,6.869878769,3.597758293,4,191.2436103
1,176.476823,89,1,0.624686264,0.572517572,0.023845122,0.979477709,0.990386897,22.72131234,0.389279006,1,9.073187828,6.742590427,2,183.81789
3,209.7384961,93,1,0.719146817,0.534837841,0.07952645,0.976266122,0.992921924,23.4551438,0.323712838,1,7.193139076,4.4974823,4,218.8641274
1,229.2508995,94,1,0.810096481,0.447530832,0.103511739,0.974847921,0.994578275,22.92042089,0.229538603,1,6.115985394,9.45800209,2,239.4234154
2,217.5890565,95,1,0.259862627,0.844989796,0.107154859,0.959726312,0.947057395,18.91270466,0.305042241,1,11.43021107,3.909606218,3,227.1358881
3,245.1489733,100,1,0.680225564,0.570242985,0.02156672,0.993450869,0.989108981,27.70828079,0.080853117,1,3.221333742,6.492500305,8,256.1744569
3,258.3008051,102,1,0.811877993,0.396791225,0.044360798,0.949595987,0.985784143,23.35644464,0.41520508,1,4.432168007,6.098844528,8,270.0319144
3,259.1258612,103,1,0.846606933,0.463632224,0.07566887,0.991521554,0.995315381,23.18452971,0.412243941,1,3.526082039,6.382407188,8,270.9012366
1,266.5638759,106,1,0.860468596,0.419295843,0.013429449,0.95731225,0.976439025,28.82538329,0.701574132,1,8.842844009,6.847510815,2,278.7383176
1,300.1795895,109,1,0.921417777,0.439296379,0.018027412,0.971381747,0.996753201,36.63543065,0.621775607,1,3.222979069,10.74424458,2,302.5280678
3,290.3467266,110,1,0.923096704,0.401375243,0.036063209,0.967101113,0.99379315,32.17287318,0.287849133,1,6.514190197,6.757069111,8,290.2799273
4,286.4290987,111,1,0.759768005,0.530226339,0.014700309,0.958170273,0.986274283,31.29709127,0.471284859,1,-3.644422531,8.833127022,6,285.4
0,330.8001326,118,1,0.847195473,0.492112153,0.053485593,0.933101976,0.973406838,32.16095856,0.751688497,1,3.618994951,8.764357567,5,340.6700328
0,323.0945696,119,1,0.809918042,0.507053972,0.105233256,0.906073787,0.991873538,39.9637352,1.292202947,1,2.770445585,8.273115158,5,331.0717277
0,350.3849699,121,1,0.83169615,0.479355982,0.042899924,0.906527513,0.946936203,30.44594295,0.562822066,1,2.70650816,12.01998901,0,365.0655562
0,371.1096459,122,1,0.994983029,0.247756886,0.252592053,0.810005214,0.987247509,19.61948438,0.957074592,1,2.103355885,8.183175087,5,390.8809005
0,364.9433817,123,1,0.942793659,0.309398026,0.070234095,0.937868367,0.991265864,20.43041788,0.269782347,1,2.44280839,8.546536446,5,383.1999971
0,372.3933519,124,1,0.928479258,0.296069205,0.200200333,0.840786599,0.992085212,19.65489225,0.257306287,1,1.531196475,12.30517673,0,392.4799274
0,382.4517606,125,1,0.979151383,0.319887905,0.441019962,0.7673069,0.958629459,26.20705048,0.859509199,1,0.096596293,11.95884514,1,405.0090152
0,394.0410843,127,1,0.960459468,0.243411017,0.669314879,0.450839917,0.972520015,14.94323316,0.588059396,1,0.283247173,10.68508625,1,419.4450615
0,402.1178004,130,1,0.986160775,0.217975638,0.058321287,0.960914445,0.981773061,16.79236,0.462379416,1,0.443142861,11.78723145,1,429.5056871
0,414.4287298,131,1,0.996286815,0.334129365,0.682080643,0.568868565,0.917231538,11.1774869,1.828766784,1,-2.61179781,10.94756317,7,444.8405894
0,448.9869281,132,1,1,0.105268375,0.422004019,0.633939377,0.976950921,11.30070129,1.455359521,1,2.464289427,9.950740814,5,487.8874284
0,465.905527,134,1,0.950462098,0.362118014,0.21644706,0.85447689,0.986315203,24.01531325,0.481065881,1,1.942048669,10.26522636,5,508.9617968
1,489.745167,135,1,0.998643218,0.174402798,0.588605724,0.323770524,0.995032536,16.98600014,0.601894922,1,7.942595005,8.813695908,2,538.6572437
0,502.8885741,136,1,0.838611754,0.413018248,0.219763114,0.91522071,0.953878646,15.68675652,1.605502883,1,2.147879124,11.84442043,0,555.0291079
4,494.7242251,137,1,0.850443366,0.36492423,0.038396129,0.97067467,0.997819514,14.91463206,0.117176865,1,-0.949922204,6.460767746,6,544.8593238
0,502.9404002,139,1,0.964287882,0.266974972,0.323146243,0.81163271,0.97760391,16.59889515,0.174820253,1,2.383051872,11.55200195,0,555.0936643
0,530,148,1,0.924399389,0.26341538,0.35291348,0.752450178,0.988221517,11.73652662,1.343480512,1,-2.024040699,9.604245186,7,588.8
1,517.4476798,155,1,0.991542812,0.156591299,0.859010671,0.274384964,0.991072822,12.44153395,0.176277072,1,6.345729828,9.334861755,2,573.1644133
4,554.8483951,156,1,0.263456884,0.85526236,0.125047135,0.985313382,0.947765525,14.3395889,0.983410762,1,-2.819565058,7.108085155,6,600.3289825
3,558.6393388,157,1,0.987292415,0.279724861,0.460169631,0.595309992,0.983736329,22.42735895,0.216624811,1,6.723022461,6.381717682,8,603.1866321
1,617.0320214,159,1,0.996370886,0.230563218,0.393858605,0.675602358,0.996642505,19.12013133,0.247548233,1,5.661697865,10.35490131,2,647.2035934
1,618.2894538,161,1,0.987194589,0.305254119,0.180094727,0.972555025,0.984707723,16.99757878,0.315866619,1,6.206669807,9.139650345,2,648.1514579
3,650.662404,163,1,0.999973307,0.082329431,0.050196002,0.968991345,0.999004662,10.43134838,0.322936656,1,5.158529758,6.943845749,8,672.5544966
1,696.4299636,167,1,0.957676768,0.297978174,0.000881127,0.950063972,0.980725773,20.16939882,0.078536874,1,7.337275505,8.689524651,2,707.0545197
1,743.4989208,169,1,0.933767558,0.312944032,0.19874009,0.930796424,0.966043603,17.60034106,0.865358478,1,8.423779488,7.763777256,2,742.5355488
3,776.5982661,174,1,0.889519477,0.422301514,0.119854012,0.932901604,0.885755857,90,1.109100615,1,7.083765984,4.845675945,4,767.486151
0,743.448345,177,1,0.457231283,0.775430142,0.13372225,0.89259484,0.893378698,28.77016075,0.064006086,1,2.44024682,12.68138599,0,742.4974242
3,788.1326279,178,1,0.966362916,0.336464976,0.255335586,0.943583027,0.988293842,16.23747862,1.29888866,1,7.486709118,7.292662144,2,776.180863
3,826.6533821,184,1,0.714069061,0.462172028,1,0.547033737,0.924197268,6.899184299,1.041864844,1,8.293452263,5.700465679,4,805.2181751
1,892.455854,186,1,0.99187108,0.263200423,0.835299928,0.586204671,0.887820029,24.9247922,0.118309636,1,5.292946339,9.39629364,2,854.8207063
2,884.1224963,189,1,0.882402892,0.382934758,0.241842417,0.907024832,0.959692525,20.17448973,0.412105565,1,9.512674332,7.231385708,3,848.5389417
1,931.9433307,195,1,0.83087522,0.492158977,0.270091643,0.903426327,0.951300672,11.44906889,0.094749271,1,5.393379688,10.11116505,2,884.586743
0,955.2896902,196,1,0.459901516,0.669916553,0.515437952,0.875558738,0.854641911,90,0.3284914,1,2.91173768,8.504450798,5,902.1854515
1,975.2551175,200,1,0.91006726,0.433085793,0.272256905,0.853005183,0.958342947,27.1502174,0.242026224,1,8.183124542,7.899523258,2,917.2355811
3,996.1093943,202,1,0.910710073,0.441852173,0.606960202,0.677196157,0.864882785,9.763923968,0.4267547,0,4.481892586,6.438547611,8,932.9557339
0,997.4487436,204,1,0.745466781,0.52601174,0.305635368,0.92762439,0.934052547,14.84464715,0.671215118,1,0.394853741,9.100106239,1,933.9653482
3,1030.219387,205,1,0.854022293,0.443370979,0.179178213,0.92229209,0.89686189,25.57026609,0.412588801,1,4.542248249,6.774522781,8,958.668172
3,1015.451859,206,1,0.957071668,0.379867063,0.795710507,0.724055891,0.941533616,7.777426428,1.204468793,1,8.214353561,4.1137743,4,947.5362684
3,1030.68248,207,1,0.87911349,0.474105293,0.301155435,0.855751277,0.946537901,27.35959823,1.102626392,1,5.811145782,3.649933577,4,959.0172554
3,1060.790383,209,1,0.861068294,0.417537826,0.184374245,0.900026505,0.953839565,15.98747293,0.451794183,1,7.915669918,4.443646908,4,981.71288
3,1067.098158,211,1,0.813270139,0.464293499,0.214380113,0.905833956,0.969057554,15.01059373,0.938367089,1,7.975945473,4.363934994,4,986.4677414
2,1066.839954,212,1,0.289240607,0.844909395,0.04464928,0.97780495,0.979590398,19.80625399,0.322901242,1,10.98320293,5.253649712,2,986.273105
3,1115.556716,213,1,0.939650555,0.356023407,0.017722539,0.947368138,0.891214659,27.2649764,0.404449163,1,7.751248837,4.450612068,4,1022.996265
3,1122.822191,214,1,0.84151497,0.455386777,0.145879339,0.950588963,0.880214362,20.90109938,0.297129029,1,6.38909483,3.878800392,4,1028.473049
2,1136.446291,217,1,0.242538724,0.850654702,0.034878531,0.983399587,0.800073015,20.35542992,0.654652966,1,11.49044323,5.119367599,3,1038.743026
2,1272.939142,219,1,0.750899018,0.529731499,0.162036597,0.912018577,0.950644432,23.5212395,0.066116189,1,10.74930859,1.709738374,3,
4,-650,233,1,0.126543644,0.958371631,0.257281952,0.961902657,0.43815243,9.338409023,0.668703491,0,-3.658158779,7.250956535,6,-573.0551645
3,77.08937171,236,1,0.999965879,0.132897066,0.490580542,0.515723932,0.994900624,15.06111909,1.200167785,0,4.714998245,7.200003147,8,79.09807674
1,94.60461499,237,1,0.988295926,0.310234224,0.178183263,0.912731213,0.995150377,17.18875796,0.620850644,1,5.44771862,10.45982552,2,97.55305252
3,88.85255659,238,1,0.994578067,0.141962717,0.233796845,0.81417848,0.998380061,14.05633447,1.494274974,1,5.346085072,7.216125011,8,91.49238315
0,186.6268229,240,1,0.986270694,0.025580622,1,0.01576672,0.99859358,7.246588389,0.088330964,0,0.215065837,10.94395828,1,194.5124605
0,364.0707415,241,1,0.910874578,0.425638149,0.049711057,0.939856196,0.991216331,29.49426988,0.594280693,1,2.342550278,9.586183548,5,382.1130075
0,387.9305219,242,1,0.963400764,0.327262966,0.344992325,0.790984353,0.982844026,21.94273453,0.831198992,1,-0.122054376,10.33519268,1,411.8335421
0,416.6207915,243,1,1,0.123269574,0.276117705,0.855984983,0.999371538,11.58714296,0.884154093,1,1.865321398,9.609519005,5,447.5710942
0,415.8861628,244,1,0.983973451,0.234154237,0.267544579,0.734062426,0.996401594,16.88250392,0.984979938,1,-2.352053642,10.92821026,7,446.6560164
0,464.6756205,246,1,0.997298506,0.145772022,0.181020127,0.863578326,0.995891762,13.48506817,0.503707431,1,3.313730001,12.00922871,0,507.4297844
1,506.7087251,247,1,0.991512817,0.227280154,0.465059552,0.55942923,0.991225535,18.29187819,0.34252057,1,7.603960514,9.269347191,2,559.7876148
0,562.0807562,248,1,0.970150091,0.221715845,0.757647064,0.33711704,0.998011245,14.61221484,0.862696531,1,1.971049786,11.81326962,0,605.7808053
1,747.4902725,249,1,0.859997779,0.365791892,0.091948438,0.922712023,0.955057179,18.3268506,0.861249529,1,8.466342926,7.943442345,2,745.5442677
1,856.6257822,252,1,0.987059236,0.213975435,0.453664498,0.660159699,0.991944204,15.64646495,1.55170229,1,6.811205864,9.661617279,2,827.8116563
3,889.8477504,254,1,0.991539758,0.262229818,0.271601923,0.805535215,0.987685273,16.77966298,0.300412553,1,8.809599876,4.377513885,4,852.8546929
3,175.8393354,256,1,0.851141753,0.381455622,0.113508443,0.917827955,0.991421133,15.81348108,0.7429701,1,5.034154415,6.455370903,8,183.1461999
0,926.017442,257,1,0.926668815,0.391778624,0.072383895,0.941599894,0.911386157,20.34447564,0.415192674,1,2.940995455,8.750342369,5,880.1197515
0,997.6269251,258,1,0.623379288,0.569396991,0.344408551,0.889829749,0.90933631,12.49375462,0.948726474,1,-1.099143267,9.464227676,7,934.0996631
3,1054.830258,259,1,0.778497065,0.533874959,0.254755137,0.929107321,0.948618205,14.04490089,0.721374397,1,6.989169598,7.451107502,2,977.220081
0,404.3433372,261,1,1,0.128271711,0.345034098,0.697138703,0.998291925,13.5932243,1.205640967,1,0.542728901,10.49824142,1,432.2778897
3,190.4353759,262,1,0.880909199,0.353494343,0.102224837,0.92259085,0.994831025,20.84497224,0.819308188,1,3.945120096,6.810306072,8,198.525351
4,-1002.697032,3,2,0.243907429,0.85774414,0.1986504,0.965691184,0.882499736,27.09201436,1.455131743,1,-2.476663828,4.807045937,6,-870.8109283
2,-669.3055879,14,2,0.148902188,0.982207255,0.275729099,0.94033637,0.604265671,7.939844539,0.19399762,1,11.76202583,1.908528209,3,-614.2771179
2,-619.0075984,15,2,0.099570982,0.972354292,0.717129041,0.747487329,0.499924962,6.305841184,0.823173842,0,11.95137978,1.729994178,3,-575.5744604
2,-526.5133124,17,2,0.194539014,0.876413959,0.691540218,0.785828434,0.289524495,7.721297942,1.252532652,1,11.60592747,2.088173389,3,-504.4031331
0,-387.1362738,27,2,0.50952039,0.830620434,0.307597037,0.857924851,0.350069981,5.758276926,0.755659065,1,-0.393273324,9.859568596,1,-387.2937413
2,-425.3708297,28,2,0.956303921,0.512129118,0.510061228,0.848380628,0.839470513,7.037407421,0.298738871,0,11.28602314,3.203464031,3,-425.6009964
2,-399.136399,29,2,0.996150478,0.407929063,0.958916613,0.36627405,0.804359945,7.330873459,0.412792148,1,10.72912121,2.992755175,3,-399.3166835
3,-377.0584268,31,2,0.359470945,0.735418465,0.860886172,0.472448468,0.704392431,15.89804793,0.422741338,1,6.058694363,3.40893054,4,-377.1967322
3,-356.017677,33,2,0.359470945,0.740354266,0.860886172,0.462579629,0.694058179,17.93387312,0.671708536,1,6.339610577,3.460597992,4,-356.1159756
0,-338.3892972,44,2,0.628651533,0.567548608,0.261924764,0.927683011,0.711113324,17.62169471,1.521290869,1,-2.766234398,10.14933491,7,-338.4540772
1,-329.8723262,46,2,0.663990177,0.707244433,0.639985986,0.746457439,0.858633791,43.10754642,1.031301397,1,8.449993134,8.460203171,2,-329.920912
4,-290.6931573,51,2,0.824552159,0.338549656,0.429685343,0.717309806,0.973866533,13.45040652,0.806492922,1,-3.288506985,7.678833485,6,-290.6672479
2,-273.8371412,52,2,0.341397511,0.886794841,0.407805192,0.809967443,0.634692256,90,0.342960193,1,11.86989975,1.637502313,3,-273.7791817
2,-258.787551,53,2,0.119810382,0.959328153,0.226948386,0.943966169,0.497506617,7.476024003,0.462567046,1,11.46924114,4.858965874,3,-258.7009763
2,-271.2765197,54,2,0.312983042,0.92705273,0.152641624,0.889571924,0.50088435,6.322795344,0.433029026,0,10.53899956,2.661785603,3,-271.2136914
2,-260.9099635,55,2,0.458124493,0.653441025,0.508524557,0.76048462,0.808459769,9.044325767,0.343373631,0,10.11110306,4.497531891,3,-260.8274243
1,-254.0853542,56,2,0.332655431,0.760489885,0.5643063,0.663531959,0.826772998,34.99769792,0.311615419,1,3.044710159,11.18848515,2,-253.9898387
2,-245.2772485,57,2,0.79439495,0.592737737,0.433604393,0.823631212,0.92948334,12.57768012,1.015985525,0,9.166051865,2.766977787,3,-245.1649853
2,-233.7053783,58,2,0.687350123,0.555130374,0.232783704,0.815898978,0.964800434,14.9263317,0.487632388,1,10.83002758,3.158328056,3,-233.5711123
3,-209.9815285,59,2,0.320816638,0.854616761,0.482336082,0.862620256,0.680533675,90,0.233361944,1,6.213829041,3.701544762,4,-209.8021541
3,-221.9027623,60,2,0.328404797,0.864110195,0.551629645,0.784474433,0.320969461,8.266479025,0.828142911,1,8.616082191,5.831400871,8,-221.7460548
2,-209.267191,61,2,0.628963836,0.703390391,0.737573308,0.656695162,0.92907792,11.76638802,0.921883847,0,9.283035278,2.890562534,3,-209.0864583
2,-206.2453791,63,2,0.804596314,0.516002042,0.11226669,0.936334798,0.947169957,8.29520669,0.993873928,0,9.533004761,2.790324688,3,-206.0589007
2,-163.6341393,67,2,0.2538989,0.743447755,0.88192556,0.713080556,0.744933768,7.276025447,1.491814029,0,10.13940907,2.756413937,3,-163.3666399
3,-98.0142466,70,2,0.586578424,0.79915383,0.631438099,0.821268187,0.743863874,8.436183986,1.023155533,1,7.241173267,3.868173361,4,-97.62197755
0,-135.8288853,74,2,0.412614585,0.733983534,0.727824156,0.691016298,0.794435117,90,0.590928396,1,-1.318599463,8.805314064,7,-135.508517
1,-80.90868077,75,2,0.848546651,0.470192516,0.170159497,0.909400544,0.974379151,9.262616785,1.655330655,1,8.76872921,6.057167053,2,-80.48388721
0,-65.85116928,76,2,0.478076628,0.721651993,0.608216357,0.83194801,0.707163531,90,0.82624949,1,-0.116687283,9.038460732,1,-65.39774537
4,-5.485497148,84,2,0.305074422,0.853263466,0.606522907,0.845683598,0.612266786,7.252374312,0.619077105,1,-1.422529817,5.492295265,6,-4.917293965
1,8.011316082,86,2,0.129247779,0.954621,0.431982447,0.917153019,0.442513488,6.576957419,0.560835891,1,6.728336334,8.669298172,2,0
0,30.75108812,89,2,0.106551076,0.988064074,0.223802161,0.938270122,0.584965239,9.270553845,0.141736589,1,1.932485223,7.744417667,5,28.12380806
3,30,90,2,0.067599973,0.95691267,0.180369781,0.912583974,0.536354345,12.54484016,0.292933014,1,5.654351711,6.111123562,8,27.19488678
3,43.35496148,91,2,0.175358803,0.901023886,0.1624399,0.969307031,0.883443588,18.8648427,0.774063977,1,9.672958374,4.056217194,4,43.71186737
2,43.63475322,92,2,0.29190211,0.854175671,0.280720544,0.946425822,0.623526392,11.30406957,1.173765005,1,10.52086639,3.008132458,3,44.05790466
3,66.13779457,96,2,0.282383754,0.91839935,0.199974501,0.941669789,0.744858778,7.025936818,0.894614757,0,9.569676399,3.336279392,4,71.88893193
1,73.54296384,98,2,0.057040967,0.977759595,0.086867036,0.967520829,0.422732264,11.66377438,0.906173462,1,7.672618389,8.339394569,2,81.04740366
3,99.31146181,100,2,0.092344655,0.959885658,0.319063055,0.876879292,0.833002671,11.16424979,0.355045638,1,8.338969231,4.291249275,4,112.9170411
1,86.05773225,101,2,0.107313674,0.942514197,0.155931283,0.95155929,0.666931816,17.79936116,1.166633387,1,7.022397518,9.057807922,2,96.52526088
3,114.9986419,107,2,0.250698154,0.848526839,0.175133565,0.896865395,0.873841288,17.99521214,1.405328799,1,7.017582417,3.968958616,4,132.3184336
3,116.6386006,108,2,0.347407873,0.861668232,0.11740693,0.964398822,0.792019414,11.92580751,1.205183216,1,5.253883362,5.708203316,4,134.346681
2,115.6594339,110,2,0.23110833,0.912073071,0.175536675,0.96538923,0.542177379,6.298345674,0.795110017,1,11.34429455,5.058441639,3,133.1356796
3,123.6730119,112,2,0.102330273,0.945603373,0.257507925,0.965512331,0.718882655,6.498252216,0.576097231,1,8.028183937,3.725664854,4,143.0466114
3,130.4794981,113,2,0.112067563,0.959969009,0.225643207,0.953744747,0.555875079,9.48171336,0.220481165,1,7.747833252,4.588634014,4,151.4646514
3,127.2568985,114,2,0.244430313,0.929547065,0.753173365,0.960116624,0.329909236,6.014841181,0.375629018,1,4.965182304,5.70678091,4,147.4790454
3,145.8417591,116,2,0.2728942,0.866079418,0.39889987,0.950785451,0.901467001,7.482771585,1.620105093,1,8.834732056,5.495790958,4,170.4641946
3,182.9185708,124,2,0.315151655,0.90857579,0.429979234,0.831791355,0.751395896,9.515519432,0.419820558,1,7.481618881,5.074270725,4,216.3195855
0,155.4342941,128,2,0.309524984,0.870250859,0.676382204,0.691869707,0.807976809,21.0772475,1.17328987,1,3.382279634,7.546895504,5,182.3279288
4,170,130,2,0.28300729,0.88508203,0.322181606,0.870466388,0.852622351,12.94956758,1.130287059,0,-3.766117334,8.258675575,6,200.3423186
0,175.4459122,132,2,0.182087287,0.915773255,0.063652647,0.954072459,0.814168957,14.33230719,1.331207888,1,3.574124813,11.96194839,0,207.0776451
3,182.1557686,136,2,0.702254471,0.695189544,0.819669372,0.713802013,0.99075953,7.078228183,0.617510727,1,6.257351398,6.302753448,8,215.3761766
3,194.3266497,137,2,0.54199497,0.802409076,0.444155991,0.931437635,0.883599619,13.20313877,1.261507876,1,7.903548241,6.529092312,8,230.4287252
1,193.5883001,138,2,0.298519592,0.858810105,0.585170611,0.822194297,0.913607062,7.561770141,0.286739182,1,6.41655159,9.905211449,2,229.5155585
3,210.0427328,139,2,0.853530979,0.405550834,0.95382032,0.376235642,0.993729029,7.186693869,1.290539054,1,6.92236805,6.358972549,8,249.865864
0,196.4595659,140,2,0.339104617,0.83222014,0.301578731,0.922360129,0.924771982,8.337915796,1.041151945,1,-1.638887763,8.789609909,7,233.0666463
0,238.7741959,143,2,0.127111353,0.943313506,0.110702095,0.934309891,0.536779915,26.65391828,0.903507014,1,2.364130497,9.571718216,5,285.4
4,225.661257,144,2,0.139877861,0.936955278,0.161857677,0.896329464,0.879311476,11.69221291,1.235433431,1,-2.736319304,6.156228065,6,269.182345
1,231.2992321,145,2,0.112466133,0.912753337,0.194320356,0.92843186,0.334586881,10.24513753,0.919415784,1,8.46173954,7.26642704,2,276.1552087
0,223.3151361,146,2,0.224138448,0.877537746,0.383217146,0.91221927,0.842408126,18.0383179,0.977392806,1,1.136466861,11.54786587,0,266.2807393
0,264.3528015,147,2,0.068876359,0.943084824,0.328357941,0.961321864,0.850442296,7.818072375,1.198720551,1,1.544597626,12.54410362,0,306.3112311
1,268.6258366,154,2,0.995297939,0.148051853,0.991458664,0.606842461,0.998768414,7.299817532,0.389806551,1,4.825881004,9.975607872,2,310.6247565
0,272.8693822,155,2,0.347484096,0.809466209,0.213963827,0.910969338,0.969616385,90,0.885579082,1,2.443245888,9.404500961,5,314.9085128
0,289.1899445,159,2,0.289372151,0.898270417,0.216580201,0.995033214,0.84295123,9.373539561,0.693812652,1,0.507653654,11.75921535,1,331.3837248
0,285.0853263,160,2,0.08152116,0.934236972,0.165855917,0.926785139,0.616564463,16.72329851,0.939771113,1,0.576442361,10.44017887,1,327.2402123
0,312.0059398,163,2,0.101533974,0.950690874,0.097740137,0.982825119,0.626695934,11.13433122,0.996723411,1,0.748338103,10.1807642,1,354.4159189
0,312.643093,164,2,0.362463731,0.81252612,0.163802832,0.930865344,0.907299983,90,0.871517933,1,1.800348401,9.949635506,5,355.0591096
0,312.0860632,165,2,0.171777295,0.974918724,0.499289817,0.973856129,0.692776491,7.598515648,1.213883654,1,1.733898878,12.31263542,0,354.4968015
1,316.0742961,166,2,0.59001311,0.652207909,0.096567799,0.971358289,0.927473542,18.08252208,1.393125813,1,4.649907589,9.599827766,2,358.522826
0,330.9545592,167,2,0.330335591,0.707883189,0.041634833,0.943661534,0.638003353,13.52708726,1.35945624,1,1.549212813,10.97809887,5,373.5440908
4,343.4973106,169,2,0.943637886,0.332756835,0.86036334,0.377176868,0.958710438,13.97545846,1.316087808,1,-1.923086047,6.822480679,6,386.2056942
0,338.8064933,171,2,0.577248229,0.656191484,0.212094028,0.907531021,0.947367117,27.70721201,1.571134202,1,0.352544755,11.75954437,1,381.4704279
0,350.686961,175,2,0.666134276,0.565791492,0.024792128,0.983202094,0.980988227,21.83997537,1.444677389,1,1.973838329,11.00586987,5,393.4634719
0,343.9632852,176,2,0.457482483,0.777128133,0.540781354,0.803845203,0.882817591,24.33392852,1.236321526,1,2.181383848,12.5993433,0,386.6760842
0,365.176018,179,2,0.649831324,0.62090451,0.597213406,0.642424652,0.849712032,23.31098256,1.208745224,1,-1.809251904,10.34649944,7,408.0898237
0,375.0769142,180,2,0.742151997,0.544435288,0.703004071,0.663186404,0.899259565,17.41319677,0.632768717,1,-2.867214203,10.95725918,7,418.0845384
2,377.1898072,187,2,0.543700502,0.88632486,0.92842443,0.744705666,0.74470285,6.489996232,0.441623752,1,11.762784,4.724548817,3,420.2174526
0,391.3374501,188,2,0.869284631,0.356003566,0.15094582,0.977649863,0.985096877,11.38753766,1.569974523,1,-2.793455601,10.74965382,7,434.4991551
0,401.545254,189,2,0.994253025,0.298997883,0.245055017,0.815269209,0.99187573,17.77998645,0.970733569,1,-2.857327938,11.00737953,7,444.8036857
2,388.9649899,196,2,0.399889941,0.800309353,0.327593407,0.850596013,0.626919572,29.81640747,0.1799248,1,12.0699749,2.54962182,3,432.1042141
1,390.3245933,197,2,0.611917853,0.7424706,0.241004754,0.924893653,0.559442171,7.660282711,1.418364669,1,7.428913116,9.275318146,2,433.4767007
0,400.2219295,198,2,0.756762943,0.575386421,0.080526571,0.933733516,0.989377704,33.10858927,1.029058956,1,2.132329702,9.761987686,5,443.4678217
0,423.5365872,204,2,0.773158655,0.427304387,0.376651268,0.789063246,0.996968106,13.81735798,0.46378632,1,2.278835297,12.32856846,0,467.0034033
0,436.4028742,207,2,0.874159435,0.294109482,0.45998219,0.688439193,0.988956415,10.49718784,0.79800641,1,1.872195959,11.02750683,5,479.9916081
